"artist_name","artist_id","album_id","album_type","album_images","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","artists","available_markets","disc_number","duration_ms","explicit","track_href","track_name","preview_url","track_number","type","track_uri","is_local","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"The National","2cCUtGK9sDU2EoElnk0GNB","0Obu2vGpwwsdLo9UIDPyQL","album","c(""https://i.scdn.co/image/ab67616d0000b273ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00001e02ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00004851ba5cc64609bbd49b332df00c""), c(640, 300, 64), c(640, 300, 64)","2019-12-24",2019,"day",0.482,0.612,7,-13.855,1,0.061,0.00161,0.463,0.714,0.299,124.661,"6xFGXkv8v1hbTLIJOlswlx","https://api.spotify.com/v1/audio-analysis/6xFGXkv8v1hbTLIJOlswlx",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,330698,FALSE,"https://api.spotify.com/v1/tracks/6xFGXkv8v1hbTLIJOlswlx","All the Wine - Live at Berkeley 9/24/18","https://p.scdn.co/mp3-preview/9048d7ca5e2999d3421931fa063594defbd49c1c?cid=119ac98c129d4d49a245fcb3cef96d86",11,"track","spotify:track:6xFGXkv8v1hbTLIJOlswlx",FALSE,"https://open.spotify.com/track/6xFGXkv8v1hbTLIJOlswlx","Juicy Sonic Magic (Live in Berkeley September 24-25 2018)","G","major","G major"
"The National","2cCUtGK9sDU2EoElnk0GNB","0Obu2vGpwwsdLo9UIDPyQL","album","c(""https://i.scdn.co/image/ab67616d0000b273ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00001e02ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00004851ba5cc64609bbd49b332df00c""), c(640, 300, 64), c(640, 300, 64)","2019-12-24",2019,"day",0.413,0.548,10,-13.715,0,0.0611,0.0373,0.63,0.96,0.35,145.937,"3XnxVbHPCyEBgBhlbPhCAw","https://api.spotify.com/v1/audio-analysis/3XnxVbHPCyEBgBhlbPhCAw",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,339864,FALSE,"https://api.spotify.com/v1/tracks/3XnxVbHPCyEBgBhlbPhCAw","I'll Still Destroy You - Live at Berkeley 9/24/18","https://p.scdn.co/mp3-preview/e7a3b832a8ce13af9b9e89723002e044e536a8c9?cid=119ac98c129d4d49a245fcb3cef96d86",12,"track","spotify:track:3XnxVbHPCyEBgBhlbPhCAw",FALSE,"https://open.spotify.com/track/3XnxVbHPCyEBgBhlbPhCAw","Juicy Sonic Magic (Live in Berkeley September 24-25 2018)","A#","minor","A# minor"
"The National","2cCUtGK9sDU2EoElnk0GNB","0Obu2vGpwwsdLo9UIDPyQL","album","c(""https://i.scdn.co/image/ab67616d0000b273ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00001e02ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00004851ba5cc64609bbd49b332df00c""), c(640, 300, 64), c(640, 300, 64)","2019-12-24",2019,"day",0.491,0.406,7,-14.682,1,0.0382,0.00242,0.0914,0.62,0.353,110.748,"4sNKXGE5oqVnmy8lPvfvPm","https://api.spotify.com/v1/audio-analysis/4sNKXGE5oqVnmy8lPvfvPm",3,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,279754,FALSE,"https://api.spotify.com/v1/tracks/4sNKXGE5oqVnmy8lPvfvPm","Dark Side of the Gym - Live at Berkeley 9/24/18","https://p.scdn.co/mp3-preview/a49dded744fb9c7a7b15ed3258dbcb50112d74e6?cid=119ac98c129d4d49a245fcb3cef96d86",13,"track","spotify:track:4sNKXGE5oqVnmy8lPvfvPm",FALSE,"https://open.spotify.com/track/4sNKXGE5oqVnmy8lPvfvPm","Juicy Sonic Magic (Live in Berkeley September 24-25 2018)","G","major","G major"
"The National","2cCUtGK9sDU2EoElnk0GNB","0Obu2vGpwwsdLo9UIDPyQL","album","c(""https://i.scdn.co/image/ab67616d0000b273ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00001e02ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00004851ba5cc64609bbd49b332df00c""), c(640, 300, 64), c(640, 300, 64)","2019-12-24",2019,"day",0.324,0.717,2,-12.499,1,0.156,0.0256,0.372,0.886,0.267,147.271,"6EFvFq3uj82a9DFxjbBDCb","https://api.spotify.com/v1/audio-analysis/6EFvFq3uj82a9DFxjbBDCb",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,332225,FALSE,"https://api.spotify.com/v1/tracks/6EFvFq3uj82a9DFxjbBDCb","Day I Die - Live at Berkeley 9/24/18","https://p.scdn.co/mp3-preview/d3e2a770375c792bf46f99c6961fb2aad2433762?cid=119ac98c129d4d49a245fcb3cef96d86",14,"track","spotify:track:6EFvFq3uj82a9DFxjbBDCb",FALSE,"https://open.spotify.com/track/6EFvFq3uj82a9DFxjbBDCb","Juicy Sonic Magic (Live in Berkeley September 24-25 2018)","D","major","D major"
"The National","2cCUtGK9sDU2EoElnk0GNB","0Obu2vGpwwsdLo9UIDPyQL","album","c(""https://i.scdn.co/image/ab67616d0000b273ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00001e02ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00004851ba5cc64609bbd49b332df00c""), c(640, 300, 64), c(640, 300, 64)","2019-12-24",2019,"day",0.447,0.311,10,-16.947,1,0.0342,0.0819,0.604,0.826,0.238,97.636,"6ODMPMCLAqF5iKY7WjIoqz","https://api.spotify.com/v1/audio-analysis/6ODMPMCLAqF5iKY7WjIoqz",3,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,222923,FALSE,"https://api.spotify.com/v1/tracks/6ODMPMCLAqF5iKY7WjIoqz","Carin at the Liquor Store - Live at Berkeley 9/24/18","https://p.scdn.co/mp3-preview/da86e43c76b536fc116f0379de9fc29f354a2296?cid=119ac98c129d4d49a245fcb3cef96d86",15,"track","spotify:track:6ODMPMCLAqF5iKY7WjIoqz",FALSE,"https://open.spotify.com/track/6ODMPMCLAqF5iKY7WjIoqz","Juicy Sonic Magic (Live in Berkeley September 24-25 2018)","A#","major","A# major"
"The National","2cCUtGK9sDU2EoElnk0GNB","0Obu2vGpwwsdLo9UIDPyQL","album","c(""https://i.scdn.co/image/ab67616d0000b273ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00001e02ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00004851ba5cc64609bbd49b332df00c""), c(640, 300, 64), c(640, 300, 64)","2019-12-24",2019,"day",0.349,0.67,9,-11.948,1,0.0414,0.0843,0.882,0.751,0.262,86.996,"529IrJadJ2EK5mgUkHXksW","https://api.spotify.com/v1/audio-analysis/529IrJadJ2EK5mgUkHXksW",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,293662,FALSE,"https://api.spotify.com/v1/tracks/529IrJadJ2EK5mgUkHXksW","Graceless - Live at Berkeley 9/24/18","https://p.scdn.co/mp3-preview/96fc2da3e5ad89f2327991c90edad261888b3580?cid=119ac98c129d4d49a245fcb3cef96d86",16,"track","spotify:track:529IrJadJ2EK5mgUkHXksW",FALSE,"https://open.spotify.com/track/529IrJadJ2EK5mgUkHXksW","Juicy Sonic Magic (Live in Berkeley September 24-25 2018)","A","major","A major"
"The National","2cCUtGK9sDU2EoElnk0GNB","0Obu2vGpwwsdLo9UIDPyQL","album","c(""https://i.scdn.co/image/ab67616d0000b273ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00001e02ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00004851ba5cc64609bbd49b332df00c""), c(640, 300, 64), c(640, 300, 64)","2019-12-24",2019,"day",0.543,0.563,1,-14.749,0,0.109,0.02,0.112,0.94,0.485,144.49,"7IDWn5niELi5PDjexg6vkT","https://api.spotify.com/v1/audio-analysis/7IDWn5niELi5PDjexg6vkT",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,406146,FALSE,"https://api.spotify.com/v1/tracks/7IDWn5niELi5PDjexg6vkT","Rylan - Live at Berkeley 9/24/18","https://p.scdn.co/mp3-preview/678664681799789eab74585b850dadaaf43e014a?cid=119ac98c129d4d49a245fcb3cef96d86",17,"track","spotify:track:7IDWn5niELi5PDjexg6vkT",FALSE,"https://open.spotify.com/track/7IDWn5niELi5PDjexg6vkT","Juicy Sonic Magic (Live in Berkeley September 24-25 2018)","C#","minor","C# minor"
"The National","2cCUtGK9sDU2EoElnk0GNB","0Obu2vGpwwsdLo9UIDPyQL","album","c(""https://i.scdn.co/image/ab67616d0000b273ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00001e02ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00004851ba5cc64609bbd49b332df00c""), c(640, 300, 64), c(640, 300, 64)","2019-12-24",2019,"day",0.279,0.636,0,-13.581,1,0.073,0.00179,0.434,0.945,0.164,104.945,"6sOMSNA0ufe4rDoT6a78xr","https://api.spotify.com/v1/audio-analysis/6sOMSNA0ufe4rDoT6a78xr",3,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,235675,FALSE,"https://api.spotify.com/v1/tracks/6sOMSNA0ufe4rDoT6a78xr","Fake Empire - Live at Berkeley 9/24/18","https://p.scdn.co/mp3-preview/8dd3d22eb8f3520a171c0acac08437fdbfa7aa26?cid=119ac98c129d4d49a245fcb3cef96d86",18,"track","spotify:track:6sOMSNA0ufe4rDoT6a78xr",FALSE,"https://open.spotify.com/track/6sOMSNA0ufe4rDoT6a78xr","Juicy Sonic Magic (Live in Berkeley September 24-25 2018)","C","major","C major"
"The National","2cCUtGK9sDU2EoElnk0GNB","0Obu2vGpwwsdLo9UIDPyQL","album","c(""https://i.scdn.co/image/ab67616d0000b273ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00001e02ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00004851ba5cc64609bbd49b332df00c""), c(640, 300, 64), c(640, 300, 64)","2019-12-24",2019,"day",0.337,0.341,4,-20.224,1,0.0978,0.113,0.238,0.828,0.287,131.499,"32f4ArO6yP85eeidqojYjP","https://api.spotify.com/v1/audio-analysis/32f4ArO6yP85eeidqojYjP",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,322038,FALSE,"https://api.spotify.com/v1/tracks/32f4ArO6yP85eeidqojYjP","Light Years - Live at Berkeley 9/24/18","https://p.scdn.co/mp3-preview/6b8f0bc4f214f5e8f0e46a60ac2d3d62f1acb809?cid=119ac98c129d4d49a245fcb3cef96d86",19,"track","spotify:track:32f4ArO6yP85eeidqojYjP",FALSE,"https://open.spotify.com/track/32f4ArO6yP85eeidqojYjP","Juicy Sonic Magic (Live in Berkeley September 24-25 2018)","E","major","E major"
"The National","2cCUtGK9sDU2EoElnk0GNB","0Obu2vGpwwsdLo9UIDPyQL","album","c(""https://i.scdn.co/image/ab67616d0000b273ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00001e02ba5cc64609bbd49b332df00c"", ""https://i.scdn.co/image/ab67616d00004851ba5cc64609bbd49b332df00c""), c(640, 300, 64), c(640, 300, 64)","2019-12-24",2019,"day",0.273,0.626,7,-12.672,1,0.0592,0.0013,0.3,0.0931,0.0946,74.601,"2QOs9BfDqLQ6oSppZwEKtd","https://api.spotify.com/v1/audio-analysis/2QOs9BfDqLQ6oSppZwEKtd",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,282203,FALSE,"https://api.spotify.com/v1/tracks/2QOs9BfDqLQ6oSppZwEKtd","Mr. November - Live at Berkeley 9/24/18","https://p.scdn.co/mp3-preview/f823a78319569aca4b41212b18465b3cfe442925?cid=119ac98c129d4d49a245fcb3cef96d86",20,"track","spotify:track:2QOs9BfDqLQ6oSppZwEKtd",FALSE,"https://open.spotify.com/track/2QOs9BfDqLQ6oSppZwEKtd","Juicy Sonic Magic (Live in Berkeley September 24-25 2018)","G","major","G major"
